TIER,VETERAN,WINS,REQUEST_REGION,INACTIVE,HOTSTREAK,QUEUE,LOSSES,FRESHBLOOD,SUMMONERNAME,LEAGUEPOINTS
CHALLENGER,FALSE,112,na1,FALSE,FALSE,RANKED_SOLO_5x5,78,TRUE,petitpois facher,770
CHALLENGER,TRUE,378,na1,FALSE,FALSE,RANKED_SOLO_5x5,318,FALSE,jojopyun 16,1460
CHALLENGER,TRUE,438,na1,FALSE,TRUE,RANKED_SOLO_5x5,392,FALSE,TheRealPhilip,1001
CHALLENGER,FALSE,252,na1,FALSE,TRUE,RANKED_SOLO_5x5,220,FALSE,Sheiden9,1014
CHALLENGER,FALSE,199,na1,FALSE,FALSE,RANKED_SOLO_5x5,163,FALSE,Antcliff,778
CHALLENGER,TRUE,403,na1,FALSE,FALSE,RANKED_SOLO_5x5,339,FALSE,HappyBeePlayer,1327
CHALLENGER,FALSE,109,na1,FALSE,FALSE,RANKED_SOLO_5x5,71,FALSE,mid namaste,924
CHALLENGER,TRUE,279,na1,FALSE,FALSE,RANKED_SOLO_5x5,253,FALSE,Karasmai v9 ,824
GRANDMASTER,FALSE,198,la2,FALSE,FALSE,RANKED_FLEX_SR,154,TRUE,Mjølner,307
GRANDMASTER,FALSE,233,la2,FALSE,FALSE,RANKED_FLEX_SR,189,FALSE,Lovely Mishi,383
GRANDMASTER,FALSE,175,la2,FALSE,FALSE,RANKED_FLEX_SR,109,FALSE,Isanía,215
GRANDMASTER,FALSE,171,la2,FALSE,FALSE,RANKED_FLEX_SR,122,FALSE,Juani,248
GRANDMASTER,FALSE,168,la2,FALSE,FALSE,RANKED_FLEX_SR,117,FALSE,Stµcked Jungle ,354
GRANDMASTER,FALSE,204,la2,FALSE,FALSE,RANKED_FLEX_SR,155,FALSE,Qiyanaˇs Daddy ,214
GRANDMASTER,FALSE,352,la2,FALSE,FALSE,RANKED_FLEX_SR,272,FALSE,RayaTkD,307
GRANDMASTER,FALSE,195,la2,FALSE,FALSE,RANKED_FLEX_SR,106,FALSE,Camazot,375
GRANDMASTER,FALSE,63,la2,FALSE,FALSE,RANKED_FLEX_SR,44,TRUE,Gastvirm,211
GRANDMASTER,FALSE,81,la2,FALSE,FALSE,RANKED_FLEX_SR,50,TRUE,QeresQeTeLaPongą,307
GRANDMASTER,FALSE,208,la2,FALSE,FALSE,RANKED_FLEX_SR,158,FALSE,quirgueto,358
GRANDMASTER,FALSE,272,la2,FALSE,FALSE,RANKED_FLEX_SR,188,FALSE,SparkieButterfly,211
MASTER,FALSE,120,la2,FALSE,TRUE,RANKED_FLEX_SR,86,TRUE,Pitardo Vegano,1
CHALLENGER,FALSE,147,na1,FALSE,FALSE,RANKED_SOLO_5x5,84,FALSE,Zeyzal,1091
CHALLENGER,FALSE,413,na1,FALSE,FALSE,RANKED_SOLO_5x5,362,FALSE,neeko sex king,855
CHALLENGER,TRUE,439,na1,FALSE,TRUE,RANKED_SOLO_5x5,357,FALSE,CIyde,1341
CHALLENGER,FALSE,167,na1,FALSE,FALSE,RANKED_SOLO_5x5,117,FALSE,dfgtredfg4,1041
CHALLENGER,TRUE,216,na1,FALSE,FALSE,RANKED_SOLO_5x5,175,FALSE,Revenge,1006
CHALLENGER,TRUE,235,na1,FALSE,FALSE,RANKED_SOLO_5x5,199,FALSE,Srats 4,872
CHALLENGER,TRUE,321,na1,FALSE,FALSE,RANKED_SOLO_5x5,286,FALSE,Jan Błachowicz,877
CHALLENGER,TRUE,616,na1,FALSE,FALSE,RANKED_SOLO_5x5,546,FALSE,PancakeSlap,894
CHALLENGER,FALSE,359,na1,FALSE,FALSE,RANKED_SOLO_5x5,337,FALSE,KiNG Nidhogg,801
CHALLENGER,TRUE,355,na1,FALSE,FALSE,RANKED_SOLO_5x5,326,FALSE,stayawayz,998
CHALLENGER,TRUE,182,na1,FALSE,FALSE,RANKED_SOLO_5x5,139,FALSE,Zeyzal5,979
CHALLENGER,TRUE,159,na1,FALSE,FALSE,RANKED_SOLO_5x5,113,FALSE,RHINOOOOOOOOOOOO,1139
CHALLENGER,TRUE,436,na1,FALSE,FALSE,RANKED_SOLO_5x5,412,FALSE,quantumfan,814
GRANDMASTER,FALSE,290,na1,FALSE,FALSE,RANKED_SOLO_5x5,258,FALSE,Millennium Baby,439
GRANDMASTER,FALSE,108,na1,FALSE,FALSE,RANKED_SOLO_5x5,74,FALSE,Yutwo,643
GRANDMASTER,FALSE,302,na1,FALSE,FALSE,RANKED_SOLO_5x5,281,FALSE,DanasaurLoL,653
GRANDMASTER,FALSE,90,na1,FALSE,FALSE,RANKED_SOLO_5x5,57,TRUE,JG WAP,372
GRANDMASTER,FALSE,138,na1,FALSE,TRUE,RANKED_SOLO_5x5,122,FALSE,QuinnAD,469
GRANDMASTER,FALSE,227,na1,FALSE,FALSE,RANKED_SOLO_5x5,180,FALSE,lose,633
GRANDMASTER,FALSE,779,na1,FALSE,FALSE,RANKED_SOLO_5x5,758,FALSE,Saico,607
GRANDMASTER,FALSE,172,na1,FALSE,TRUE,RANKED_SOLO_5x5,156,TRUE,S Key Abuser,526
GRANDMASTER,TRUE,353,na1,FALSE,FALSE,RANKED_SOLO_5x5,351,FALSE,ŻPP,436
GRANDMASTER,TRUE,296,na1,FALSE,TRUE,RANKED_SOLO_5x5,248,FALSE,love ponyo,550
GRANDMASTER,FALSE,276,na1,FALSE,TRUE,RANKED_SOLO_5x5,266,TRUE,Fat Korean Boy,381
GRANDMASTER,FALSE,256,na1,FALSE,FALSE,RANKED_SOLO_5x5,234,FALSE,IceCreamPaintJob,671
GRANDMASTER,FALSE,150,na1,FALSE,FALSE,RANKED_SOLO_5x5,114,FALSE,pos2,420
CHALLENGER,FALSE,274,na1,FALSE,FALSE,RANKED_SOLO_5x5,234,FALSE,Exothy,852
CHALLENGER,TRUE,194,na1,FALSE,FALSE,RANKED_SOLO_5x5,152,FALSE,perryjg,1102
CHALLENGER,TRUE,261,na1,FALSE,TRUE,RANKED_SOLO_5x5,185,FALSE,Josedeodo123,1420
CHALLENGER,FALSE,379,na1,FALSE,FALSE,RANKED_SOLO_5x5,342,FALSE,MySwordCrimson,818
CHALLENGER,TRUE,553,na1,FALSE,FALSE,RANKED_SOLO_5x5,516,FALSE,C9 eXyu,1040
CHALLENGER,TRUE,186,na1,FALSE,TRUE,RANKED_SOLO_5x5,141,FALSE,Ablazeolive,1103
CHALLENGER,FALSE,148,na1,FALSE,FALSE,RANKED_SOLO_5x5,117,TRUE,THE Jons,773
CHALLENGER,TRUE,207,na1,FALSE,FALSE,RANKED_SOLO_5x5,152,FALSE,MaIthaeI,1272
CHALLENGER,TRUE,215,na1,FALSE,FALSE,RANKED_SOLO_5x5,165,FALSE,Dark Wingdom,1198
CHALLENGER,FALSE,225,na1,FALSE,FALSE,RANKED_SOLO_5x5,190,FALSE,llIIlIlIlIlIlIlI,877
CHALLENGER,FALSE,438,na1,FALSE,FALSE,RANKED_SOLO_5x5,401,FALSE,Lyteskin,792
CHALLENGER,FALSE,222,na1,FALSE,FALSE,RANKED_SOLO_5x5,194,FALSE,Cozy Shroud,784
CHALLENGER,FALSE,223,na1,FALSE,TRUE,RANKED_SOLO_5x5,181,TRUE,The Exceed,781
MASTER,FALSE,94,la2,FALSE,FALSE,RANKED_FLEX_SR,69,TRUE,Gønzã,0
MASTER,FALSE,134,la2,FALSE,TRUE,RANKED_FLEX_SR,122,TRUE,Inosuke,23
MASTER,FALSE,76,la2,FALSE,TRUE,RANKED_FLEX_SR,79,FALSE,Workout,73
MASTER,FALSE,84,la2,FALSE,FALSE,RANKED_FLEX_SR,61,TRUE,Wr Brightside,9
MASTER,FALSE,153,la2,FALSE,FALSE,RANKED_FLEX_SR,135,FALSE,brandyhuevo,137
MASTER,FALSE,183,la2,FALSE,TRUE,RANKED_FLEX_SR,155,TRUE,Tamashî,1
MASTER,FALSE,138,la2,FALSE,FALSE,RANKED_FLEX_SR,118,FALSE,PGF Keiner Lebt,152
MASTER,FALSE,299,la2,FALSE,FALSE,RANKED_FLEX_SR,244,FALSE,ContentedBag115,191
MASTER,FALSE,197,la2,FALSE,TRUE,RANKED_FLEX_SR,163,TRUE,Sassolite,1
MASTER,FALSE,143,la2,FALSE,FALSE,RANKED_FLEX_SR,103,FALSE,ISG Tártarøx,45
MASTER,FALSE,310,la2,FALSE,TRUE,RANKED_FLEX_SR,301,TRUE,SmellOfNapalm,1
MASTER,FALSE,114,la2,FALSE,FALSE,RANKED_FLEX_SR,78,FALSE,Benjamin3344,25
MASTER,FALSE,259,la2,FALSE,TRUE,RANKED_FLEX_SR,243,TRUE,Cloudknows,1
CHALLENGER,FALSE,665,na1,FALSE,FALSE,RANKED_SOLO_5x5,630,TRUE,rocks908,798
CHALLENGER,FALSE,179,na1,FALSE,FALSE,RANKED_SOLO_5x5,127,FALSE,Zanidiedo,911
CHALLENGER,TRUE,243,na1,FALSE,FALSE,RANKED_SOLO_5x5,199,FALSE,Shiba lnu,914
CHALLENGER,TRUE,458,na1,FALSE,FALSE,RANKED_SOLO_5x5,432,FALSE,zhong guo5,821
CHALLENGER,FALSE,256,na1,FALSE,FALSE,RANKED_SOLO_5x5,221,TRUE,Oronuke,779
CHALLENGER,TRUE,620,na1,FALSE,FALSE,RANKED_SOLO_5x5,565,FALSE,C9 Zven,1313
CHALLENGER,TRUE,191,na1,FALSE,FALSE,RANKED_SOLO_5x5,156,FALSE,abcabc123,967
CHALLENGER,TRUE,383,na1,FALSE,FALSE,RANKED_SOLO_5x5,356,FALSE,Gweiss,839
CHALLENGER,FALSE,229,na1,FALSE,FALSE,RANKED_SOLO_5x5,158,FALSE,qufl,953
CHALLENGER,TRUE,525,na1,FALSE,FALSE,RANKED_SOLO_5x5,479,FALSE,Time to go back,1176
CHALLENGER,TRUE,229,na1,FALSE,FALSE,RANKED_SOLO_5x5,196,FALSE,Thats Not Fervor,919
CHALLENGER,FALSE,206,na1,FALSE,FALSE,RANKED_SOLO_5x5,172,FALSE,C9 Reign,887
CHALLENGER,TRUE,240,na1,FALSE,FALSE,RANKED_SOLO_5x5,197,FALSE,IMT Destiny,1376
GRANDMASTER,FALSE,205,na1,FALSE,FALSE,RANKED_SOLO_5x5,190,FALSE,Guifei,460
GRANDMASTER,FALSE,315,na1,FALSE,FALSE,RANKED_SOLO_5x5,303,FALSE,Litemeup,474
GRANDMASTER,TRUE,170,na1,FALSE,FALSE,RANKED_SOLO_5x5,144,FALSE,SOUPKITCHENCHEF,488
GRANDMASTER,FALSE,617,na1,FALSE,FALSE,RANKED_SOLO_5x5,593,TRUE,Schoonmaakster,551
GRANDMASTER,FALSE,127,na1,FALSE,FALSE,RANKED_SOLO_5x5,100,FALSE,HOLYMOLLY420,430
GRANDMASTER,FALSE,69,na1,FALSE,FALSE,RANKED_SOLO_5x5,29,TRUE,ilast dance ,395
GRANDMASTER,FALSE,219,na1,FALSE,FALSE,RANKED_SOLO_5x5,186,TRUE,5tunt,434
GRANDMASTER,FALSE,491,na1,FALSE,TRUE,RANKED_SOLO_5x5,482,FALSE,I like Booba,577
GRANDMASTER,TRUE,425,na1,FALSE,FALSE,RANKED_SOLO_5x5,409,FALSE,MyOwnProfile,537
GRANDMASTER,FALSE,364,na1,FALSE,FALSE,RANKED_SOLO_5x5,326,TRUE,Maldego,408
GRANDMASTER,FALSE,162,na1,FALSE,FALSE,RANKED_SOLO_5x5,125,TRUE,Josedeodo4,471
GRANDMASTER,TRUE,181,na1,FALSE,FALSE,RANKED_SOLO_5x5,118,FALSE,Àaron,563
GRANDMASTER,FALSE,185,na1,FALSE,FALSE,RANKED_SOLO_5x5,167,FALSE,stuntopolis,428
CHALLENGER,FALSE,427,na1,FALSE,FALSE,RANKED_SOLO_5x5,375,FALSE,Vx Hc9999na,973
CHALLENGER,FALSE,139,na1,FALSE,FALSE,RANKED_SOLO_5x5,113,TRUE,RobbyBob,760
CHALLENGER,TRUE,259,na1,FALSE,FALSE,RANKED_SOLO_5x5,215,FALSE,WindsIash,992
CHALLENGER,TRUE,538,na1,FALSE,TRUE,RANKED_SOLO_5x5,460,FALSE,winstxn,1535
CHALLENGER,TRUE,471,na1,FALSE,FALSE,RANKED_SOLO_5x5,416,FALSE,804 am,1014
CHALLENGER,TRUE,196,na1,FALSE,FALSE,RANKED_SOLO_5x5,173,FALSE,wx solidified,781
CHALLENGER,TRUE,514,na1,FALSE,FALSE,RANKED_SOLO_5x5,474,FALSE,wu guan feng yuk,926
CHALLENGER,FALSE,363,na1,FALSE,TRUE,RANKED_SOLO_5x5,296,FALSE,sleepy mouse,1024
CHALLENGER,FALSE,323,na1,FALSE,FALSE,RANKED_SOLO_5x5,293,TRUE,Ethiridis,787
CHALLENGER,TRUE,348,na1,FALSE,FALSE,RANKED_SOLO_5x5,318,FALSE,D0no dosko,871
CHALLENGER,TRUE,386,na1,FALSE,TRUE,RANKED_SOLO_5x5,353,FALSE,RNG Xiãohu,920
CHALLENGER,TRUE,482,na1,FALSE,FALSE,RANKED_SOLO_5x5,440,FALSE,REZE S1MP,1172
CHALLENGER,FALSE,69,na1,FALSE,FALSE,RANKED_SOLO_5x5,48,FALSE,yea we horny2,839
MASTER,FALSE,175,la2,FALSE,FALSE,RANKED_FLEX_SR,158,FALSE,Eslipnot,14
MASTER,FALSE,171,la2,FALSE,FALSE,RANKED_FLEX_SR,146,TRUE,Lunes De Lechita,0
MASTER,FALSE,173,la2,FALSE,TRUE,RANKED_FLEX_SR,139,TRUE,Anzús,1
MASTER,FALSE,117,la2,FALSE,FALSE,RANKED_FLEX_SR,81,TRUE,TSP FranH,1
MASTER,FALSE,165,la2,FALSE,TRUE,RANKED_FLEX_SR,145,FALSE,Unusual Angel,163
MASTER,FALSE,169,la2,FALSE,FALSE,RANKED_FLEX_SR,163,FALSE,be strong,141
MASTER,FALSE,92,la2,FALSE,FALSE,RANKED_FLEX_SR,55,FALSE,Br3xit,10
MASTER,FALSE,88,la2,FALSE,FALSE,RANKED_FLEX_SR,58,FALSE,iEgoist,54
MASTER,FALSE,199,la2,FALSE,FALSE,RANKED_FLEX_SR,133,TRUE,PERIQUITO PINPIN,22
MASTER,FALSE,207,la2,FALSE,FALSE,RANKED_FLEX_SR,191,FALSE,cuRv,5
MASTER,FALSE,152,la2,FALSE,FALSE,RANKED_FLEX_SR,119,FALSE,Xenory,102
MASTER,FALSE,83,la2,FALSE,FALSE,RANKED_FLEX_SR,75,TRUE,lncvs,0
MASTER,FALSE,29,la2,FALSE,TRUE,RANKED_FLEX_SR,19,TRUE,Forlazio,1
CHALLENGER,FALSE,201,na1,FALSE,TRUE,RANKED_SOLO_5x5,176,FALSE,KryRa,786
CHALLENGER,FALSE,404,na1,FALSE,FALSE,RANKED_SOLO_5x5,358,FALSE,FLRX,844
CHALLENGER,FALSE,441,na1,FALSE,FALSE,RANKED_SOLO_5x5,409,TRUE,nifty jg,767
CHALLENGER,FALSE,254,na1,FALSE,FALSE,RANKED_SOLO_5x5,219,FALSE,100 Kenvi,796
CHALLENGER,TRUE,460,na1,FALSE,FALSE,RANKED_SOLO_5x5,425,FALSE,Call Lin,852
CHALLENGER,TRUE,131,na1,FALSE,FALSE,RANKED_SOLO_5x5,101,FALSE,Hakuho,873
CHALLENGER,FALSE,366,na1,FALSE,FALSE,RANKED_SOLO_5x5,330,TRUE,Jozyy,868
CHALLENGER,FALSE,273,na1,FALSE,TRUE,RANKED_SOLO_5x5,165,TRUE,Luv Dark,795
CHALLENGER,FALSE,441,na1,FALSE,TRUE,RANKED_SOLO_5x5,395,TRUE,MONSTER CHAD GOD,759
CHALLENGER,FALSE,312,na1,FALSE,FALSE,RANKED_SOLO_5x5,279,FALSE,C9 Griffith,914
CHALLENGER,FALSE,478,na1,FALSE,TRUE,RANKED_SOLO_5x5,435,FALSE,Deng It ,1004
CHALLENGER,TRUE,804,na1,FALSE,FALSE,RANKED_SOLO_5x5,753,FALSE,AK 42O,852
CHALLENGER,TRUE,219,na1,FALSE,FALSE,RANKED_SOLO_5x5,179,FALSE,Khappaccino,967
GRANDMASTER,TRUE,333,na1,FALSE,FALSE,RANKED_SOLO_5x5,266,FALSE,Stephen M Ross,526
GRANDMASTER,FALSE,148,na1,FALSE,TRUE,RANKED_SOLO_5x5,134,FALSE,NYU Parkour,421
GRANDMASTER,FALSE,64,na1,FALSE,FALSE,RANKED_SOLO_5x5,50,FALSE,Aydam,481
GRANDMASTER,FALSE,119,na1,FALSE,FALSE,RANKED_SOLO_5x5,102,FALSE,100 PERCENT SLOW,545
GRANDMASTER,FALSE,107,na1,FALSE,FALSE,RANKED_SOLO_5x5,101,FALSE,perfunctory ToT,471
GRANDMASTER,FALSE,93,na1,FALSE,FALSE,RANKED_SOLO_5x5,84,FALSE,Michelle Nguyen,622
GRANDMASTER,FALSE,392,na1,FALSE,TRUE,RANKED_SOLO_5x5,381,TRUE,Nightstar,368
GRANDMASTER,FALSE,588,na1,FALSE,FALSE,RANKED_SOLO_5x5,580,TRUE,JordanTheBoss,430
GRANDMASTER,FALSE,130,na1,FALSE,TRUE,RANKED_SOLO_5x5,120,TRUE,Ralyk,407
GRANDMASTER,FALSE,154,na1,FALSE,FALSE,RANKED_SOLO_5x5,119,FALSE,DinkyWinkyHigh,444
GRANDMASTER,FALSE,134,na1,FALSE,FALSE,RANKED_SOLO_5x5,112,TRUE,Zeyzal69,672
GRANDMASTER,FALSE,168,na1,FALSE,FALSE,RANKED_SOLO_5x5,144,FALSE,Dun,643
GRANDMASTER,FALSE,88,na1,FALSE,FALSE,RANKED_SOLO_5x5,74,FALSE,templzujjgzbocbm,641
CHALLENGER,FALSE,215,na1,FALSE,TRUE,RANKED_SOLO_5x5,175,TRUE,Pentaless1 TTV,764
CHALLENGER,FALSE,208,na1,FALSE,FALSE,RANKED_SOLO_5x5,164,FALSE,Stabsie,954
CHALLENGER,TRUE,158,na1,FALSE,FALSE,RANKED_SOLO_5x5,143,FALSE,LittIe Hell,1050
CHALLENGER,TRUE,147,na1,FALSE,TRUE,RANKED_SOLO_5x5,117,FALSE,Arc en ciel,891
CHALLENGER,TRUE,339,na1,FALSE,FALSE,RANKED_SOLO_5x5,283,FALSE,Calm Antebellum,960
CHALLENGER,TRUE,584,na1,FALSE,FALSE,RANKED_SOLO_5x5,560,FALSE,TSMFTX Sword,808
CHALLENGER,TRUE,245,na1,FALSE,FALSE,RANKED_SOLO_5x5,210,FALSE,Faisalll,992
CHALLENGER,FALSE,615,na1,FALSE,TRUE,RANKED_SOLO_5x5,587,TRUE,flash at crab,802
CHALLENGER,FALSE,532,na1,FALSE,FALSE,RANKED_SOLO_5x5,494,FALSE,Claíre,878
CHALLENGER,TRUE,477,na1,FALSE,FALSE,RANKED_SOLO_5x5,445,FALSE,  revy revy revy,865
CHALLENGER,TRUE,131,na1,FALSE,FALSE,RANKED_SOLO_5x5,94,FALSE,inthenightgarden,944
CHALLENGER,TRUE,228,na1,FALSE,FALSE,RANKED_SOLO_5x5,185,FALSE,Stitch º,853
CHALLENGER,TRUE,535,na1,FALSE,TRUE,RANKED_SOLO_5x5,515,FALSE,Scyrnn,838
MASTER,FALSE,178,la2,FALSE,FALSE,RANKED_FLEX_SR,102,FALSE,MAZ  P ü n c h ,182
MASTER,FALSE,174,la2,FALSE,FALSE,RANKED_FLEX_SR,156,FALSE,Talaxi,74
MASTER,FALSE,68,la2,FALSE,FALSE,RANKED_FLEX_SR,37,FALSE,FøLšK,61
MASTER,FALSE,89,la2,FALSE,FALSE,RANKED_FLEX_SR,68,FALSE,Fersita,54
MASTER,FALSE,167,la2,FALSE,FALSE,RANKED_FLEX_SR,139,TRUE,XURRO CON MANJAR,1
MASTER,FALSE,158,la2,FALSE,FALSE,RANKED_FLEX_SR,135,FALSE,Miusupreme,21
MASTER,FALSE,178,la2,FALSE,FALSE,RANKED_FLEX_SR,103,TRUE,Duigong,153
MASTER,FALSE,150,la2,FALSE,FALSE,RANKED_FLEX_SR,124,FALSE,Denzay,15
MASTER,FALSE,46,la2,FALSE,TRUE,RANKED_FLEX_SR,34,TRUE,Dawbro,1
MASTER,FALSE,112,la2,FALSE,FALSE,RANKED_FLEX_SR,80,FALSE,LW Zel,118
MASTER,FALSE,58,la2,FALSE,FALSE,RANKED_FLEX_SR,41,FALSE,Fergo,6
MASTER,FALSE,200,la2,FALSE,FALSE,RANKED_FLEX_SR,174,FALSE,zeroxxanei,64
MASTER,FALSE,136,la2,FALSE,FALSE,RANKED_FLEX_SR,106,TRUE,Not White,1
CHALLENGER,TRUE,231,na1,FALSE,TRUE,RANKED_SOLO_5x5,187,FALSE,Djalal,1031
CHALLENGER,TRUE,161,na1,FALSE,FALSE,RANKED_SOLO_5x5,116,FALSE,Go ln With Me,1231
CHALLENGER,TRUE,211,na1,FALSE,FALSE,RANKED_SOLO_5x5,157,FALSE,peachbunny23,1185
CHALLENGER,TRUE,427,na1,FALSE,TRUE,RANKED_SOLO_5x5,357,FALSE,EG Impact,1615
CHALLENGER,TRUE,417,na1,FALSE,FALSE,RANKED_SOLO_5x5,370,FALSE,happy kevy,1170
CHALLENGER,TRUE,145,na1,FALSE,FALSE,RANKED_SOLO_5x5,110,FALSE,Copý,1040
CHALLENGER,TRUE,288,na1,FALSE,FALSE,RANKED_SOLO_5x5,233,FALSE,Sauce a gank,1209
CHALLENGER,FALSE,438,na1,FALSE,FALSE,RANKED_SOLO_5x5,398,TRUE,QUANTE,778
CHALLENGER,TRUE,240,na1,FALSE,FALSE,RANKED_SOLO_5x5,188,FALSE,karasuno setter,1221
GRANDMASTER,TRUE,377,na1,FALSE,TRUE,RANKED_SOLO_5x5,355,FALSE,Architecture,595
GRANDMASTER,FALSE,207,na1,FALSE,TRUE,RANKED_SOLO_5x5,158,FALSE,DumbgisTheBumgis,723
GRANDMASTER,TRUE,302,na1,FALSE,FALSE,RANKED_SOLO_5x5,269,FALSE,ExquisiteSpinach,548
GRANDMASTER,FALSE,341,na1,FALSE,FALSE,RANKED_SOLO_5x5,303,TRUE,198 is king,405
GRANDMASTER,TRUE,807,na1,FALSE,FALSE,RANKED_SOLO_5x5,787,FALSE,zhong guo,625
GRANDMASTER,TRUE,231,na1,FALSE,FALSE,RANKED_SOLO_5x5,228,FALSE,jie jiao jie zao,378
GRANDMASTER,FALSE,72,na1,FALSE,FALSE,RANKED_SOLO_5x5,30,TRUE,worship Jesus,383
GRANDMASTER,TRUE,138,na1,FALSE,FALSE,RANKED_SOLO_5x5,124,FALSE,Prediction1,428
GRANDMASTER,FALSE,231,na1,FALSE,FALSE,RANKED_SOLO_5x5,217,TRUE,dioxide1,406
GRANDMASTER,FALSE,104,na1,FALSE,FALSE,RANKED_SOLO_5x5,80,TRUE,R7 BANCA,675
GRANDMASTER,FALSE,520,na1,FALSE,TRUE,RANKED_SOLO_5x5,500,TRUE,Airawn,398
GRANDMASTER,FALSE,323,na1,FALSE,FALSE,RANKED_SOLO_5x5,279,FALSE,kuromi uwu,407
GRANDMASTER,FALSE,376,na1,FALSE,FALSE,RANKED_SOLO_5x5,349,FALSE,Kenas,739
GRANDMASTER,FALSE,152,na1,FALSE,FALSE,RANKED_SOLO_5x5,110,FALSE,Fear,429
GRANDMASTER,FALSE,122,na1,FALSE,FALSE,RANKED_SOLO_5x5,90,FALSE,how is it,421
GRANDMASTER,TRUE,348,na1,FALSE,FALSE,RANKED_SOLO_5x5,314,FALSE,BerserkerBV,484
GRANDMASTER,FALSE,141,na1,FALSE,FALSE,RANKED_SOLO_5x5,120,FALSE,Lateef,557
CHALLENGER,FALSE,339,na1,FALSE,TRUE,RANKED_SOLO_5x5,305,TRUE,AD Nannies Pref,790
CHALLENGER,TRUE,374,na1,FALSE,FALSE,RANKED_SOLO_5x5,343,FALSE,TL Yeon,954
CHALLENGER,TRUE,151,na1,FALSE,FALSE,RANKED_SOLO_5x5,113,FALSE,Twitch BTangLoL,836
CHALLENGER,FALSE,188,na1,FALSE,FALSE,RANKED_SOLO_5x5,152,FALSE,Kazahana,786
CHALLENGER,TRUE,262,na1,FALSE,FALSE,RANKED_SOLO_5x5,208,FALSE,IPlayYouListen,1097
CHALLENGER,FALSE,642,na1,FALSE,FALSE,RANKED_SOLO_5x5,610,FALSE,warcyclone,825
CHALLENGER,FALSE,135,na1,FALSE,FALSE,RANKED_SOLO_5x5,100,FALSE,100 Instinct,897
CHALLENGER,TRUE,415,na1,FALSE,FALSE,RANKED_SOLO_5x5,380,FALSE,huhi,962
CHALLENGER,FALSE,210,na1,FALSE,FALSE,RANKED_SOLO_5x5,184,TRUE,yticanet,791
CHALLENGER,FALSE,72,na1,FALSE,FALSE,RANKED_SOLO_5x5,57,FALSE,YUNQl,908
CHALLENGER,TRUE,271,na1,FALSE,FALSE,RANKED_SOLO_5x5,213,FALSE,Eyla,1204
CHALLENGER,TRUE,341,na1,FALSE,FALSE,RANKED_SOLO_5x5,294,FALSE,Amaid0ll,1240
CHALLENGER,TRUE,144,na1,FALSE,FALSE,RANKED_SOLO_5x5,101,FALSE,Sheiden2,1262
MASTER,FALSE,139,la2,FALSE,FALSE,RANKED_FLEX_SR,98,FALSE,Purppx,12
MASTER,FALSE,89,la2,FALSE,FALSE,RANKED_FLEX_SR,61,TRUE,joaquínho,40
MASTER,FALSE,123,la2,FALSE,FALSE,RANKED_FLEX_SR,105,FALSE,ELGORDOGERARDO,98
MASTER,FALSE,39,la2,FALSE,FALSE,RANKED_FLEX_SR,27,FALSE,CHA SPORE21,71
MASTER,FALSE,174,la2,FALSE,FALSE,RANKED_FLEX_SR,133,FALSE,Psycocat,0
MASTER,FALSE,112,la2,FALSE,FALSE,RANKED_FLEX_SR,90,FALSE,Lord MaraKayn,86
MASTER,FALSE,151,la2,FALSE,FALSE,RANKED_FLEX_SR,112,FALSE,Dirty Neeko,36
MASTER,FALSE,234,la2,FALSE,TRUE,RANKED_FLEX_SR,212,TRUE,Scärlët Wïtch,1
MASTER,FALSE,321,la2,FALSE,FALSE,RANKED_FLEX_SR,265,FALSE,Little Muffin,43
MASTER,FALSE,241,la2,FALSE,FALSE,RANKED_FLEX_SR,192,FALSE,HTK Paiko,113
MASTER,FALSE,140,la2,FALSE,TRUE,RANKED_FLEX_SR,105,TRUE,Gµnter,1
MASTER,FALSE,150,la2,FALSE,FALSE,RANKED_FLEX_SR,147,TRUE,JakeElPerroHDA,0
MASTER,FALSE,107,la2,FALSE,FALSE,RANKED_FLEX_SR,78,FALSE,G2 Raizør ,6
GRANDMASTER,TRUE,246,na1,FALSE,FALSE,RANKED_SOLO_5x5,233,FALSE,itsLëoK,609
GRANDMASTER,FALSE,277,na1,FALSE,FALSE,RANKED_SOLO_5x5,237,TRUE,RAHULK1,537
GRANDMASTER,FALSE,125,na1,FALSE,FALSE,RANKED_SOLO_5x5,96,TRUE,DORARARARARARARA,402
GRANDMASTER,FALSE,82,na1,FALSE,FALSE,RANKED_SOLO_5x5,33,TRUE,cooplew14,405
GRANDMASTER,FALSE,389,na1,FALSE,FALSE,RANKED_SOLO_5x5,359,TRUE,Dimitrylol,751
GRANDMASTER,FALSE,857,na1,FALSE,FALSE,RANKED_SOLO_5x5,835,TRUE,Nemesis9,736
GRANDMASTER,FALSE,140,na1,FALSE,FALSE,RANKED_SOLO_5x5,110,TRUE,ChoisixLoL,448
GRANDMASTER,TRUE,315,na1,FALSE,FALSE,RANKED_SOLO_5x5,287,FALSE,Shower D0G,641
GRANDMASTER,FALSE,247,na1,FALSE,FALSE,RANKED_SOLO_5x5,228,FALSE,Soldr,409
GRANDMASTER,FALSE,278,na1,FALSE,TRUE,RANKED_SOLO_5x5,226,FALSE,XiâoMíng,507
GRANDMASTER,FALSE,103,na1,FALSE,TRUE,RANKED_SOLO_5x5,74,TRUE,Kittisaur,737
